0.275506,0.098382,0.056530,0.069610,-0.019786,-0.042636,-0.042013,0.097865,0.054301,0.046735,-0.067948,-0.048898,0.088712,0.052062,0.053447,0.075463,-0.074117,-0.058966,0.044722,0.063279,-0.066195,0.065164,-0.503046,-0.271406,0.386179,0.439846,0.496937,-0.267628,-0.155230,0.386280,-0.462459,0.267142
0.441445,0.218806,0.113002,0.094880,-0.021788,-0.018464,-0.060882,0.216037,0.088882,0.051733,-0.045919,-0.034846,0.226140,0.037251,0.043596,0.010541,0.006779,-0.034674,0.041056,0.100117,-0.057693,0.095986,-0.493217,-0.281657,0.391647,0.452036,0.488339,-0.297525,-0.214883,0.389538,-0.456190,0.202417
0.395626,0.175871,0.090848,0.089496,-0.073223,-0.062932,-0.063592,0.165923,0.086902,0.041331,-0.060711,-0.053749,0.173954,0.032608,0.038796,0.044872,-0.003059,-0.011979,0.014524,0.089785,-0.066908,0.087922,-0.499938,-0.262800,0.364130,0.437211,0.469711,-0.276424,-0.185917,0.372884,-0.456843,0.240552
0.374256,0.173146,0.093239,0.084968,-0.010408,-0.020808,-0.056299,0.171195,0.072885,0.052997,-0.056365,-0.038845,0.173594,0.042208,0.047519,0.027308,-0.030068,-0.048761,0.041115,0.083046,-0.066087,0.081819,-0.496006,-0.276775,0.393201,0.452970,0.498755,-0.286627,-0.198166,0.392070,-0.457787,0.219138
0.280534,0.098313,0.055435,0.072942,-0.042662,-0.062621,-0.044709,0.094083,0.061583,0.044099,-0.070940,-0.057261,0.084737,0.047431,0.049475,0.081777,-0.068870,-0.047806,0.031444,0.062265,-0.068228,0.067459,-0.504076,-0.265137,0.372968,0.434324,0.486723,-0.264089,-0.149150,0.378658,-0.461942,0.275715
0.447161,0.252333,0.088644,0.112929,-0.012068,0.000300,-0.042449,0.233035,0.109626,0.045379,-0.051377,-0.042984,0.227336,0.029708,0.034137,0.015064,0.024203,-0.121195,0.049426,0.127846,-0.105039,0.097299,-0.442451,-0.272367,0.364426,0.435825,0.463089,-0.249564,-0.212908,0.349057,-0.427608,0.166903
0.461560,0.257238,0.098344,0.117785,-0.013187,-0.013107,-0.050021,0.243519,0.112194,0.046342,-0.054597,-0.048193,0.238154,0.030403,0.032983,0.007481,0.025119,-0.109489,0.036888,0.127387,-0.098297,0.103448,-0.448506,-0.267604,0.362574,0.437886,0.460946,-0.255996,-0.213430,0.350401,-0.425696,0.162879
0.446676,0.208008,0.085086,0.094896,-0.127517,-0.078545,-0.041164,0.187627,0.116486,0.025016,-0.037750,-0.055577,0.197712,0.028442,0.037758,0.078337,0.049477,-0.009392,0.031956,0.117561,-0.051964,0.105614,-0.491551,-0.276733,0.344444,0.411051,0.432635,-0.274425,-0.170875,0.349647,-0.462495,0.269050
0.427456,0.213125,0.111352,0.097709,0.001934,-0.015156,-0.056377,0.215783,0.086702,0.055624,-0.048234,-0.036848,0.217932,0.043196,0.046050,0.008969,-0.009868,-0.056858,0.044529,0.096558,-0.056925,0.096634,-0.489982,-0.282479,0.396002,0.454192,0.493670,-0.297300,-0.210175,0.390748,-0.452380,0.196110
0.403973,0.174935,0.091231,0.081787,-0.069454,-0.055379,-0.026967,0.173277,0.096071,0.038231,-0.024557,-0.042410,0.177559,0.050136,0.053146,0.081369,0.007483,-0.018438,0.064794,0.095683,-0.019763,0.101292,-0.511463,-0.302947,0.386559,0.422767,0.468498,-0.306758,-0.166660,0.382609,-0.479035,0.280887
0.426905,0.243487,0.070899,0.102875,-0.021339,0.018517,-0.026877,0.214308,0.107457,0.040940,-0.041808,-0.033549,0.209505,0.028584,0.037220,0.035374,0.029547,-0.133591,0.073371,0.130898,-0.109967,0.088945,-0.435517,-0.283496,0.366140,0.429010,0.462258,-0.241794,-0.208197,0.346731,-0.434495,0.184387
0.394099,0.174792,0.103587,0.084229,-0.024975,-0.035454,-0.053706,0.179312,0.078829,0.051589,-0.045674,-0.039531,0.184623,0.046851,0.050280,0.035363,-0.020964,-0.022790,0.044209,0.082148,-0.040373,0.091617,-0.510469,-0.286241,0.397402,0.448989,0.495110,-0.305726,-0.192890,0.397634,-0.467370,0.236687
0.537301,0.271804,0.147019,0.131656,-0.022682,-0.074025,-0.040905,0.298263,0.136237,0.052149,-0.022531,-0.055546,0.292020,0.060079,0.042083,0.018057,0.039376,-0.026141,0.039438,0.116374,0.005172,0.140242,-0.497028,-0.303189,0.381919,0.424539,0.454744,-0.334119,-0.188535,0.372805,-0.450391,0.207036
0.502328,0.255760,0.123064,0.103616,-0.042909,-0.029527,-0.030409,0.259509,0.120409,0.044558,-0.010687,-0.031755,0.269258,0.049766,0.046428,0.037463,0.055421,-0.023362,0.073518,0.121345,-0.017821,0.116752,-0.492270,-0.317545,0.394436,0.423707,0.465183,-0.320518,-0.200663,0.379551,-0.465799,0.228151
0.478083,0.259766,0.108186,0.104099,-0.013225,0.005662,-0.037629,0.250136,0.109440,0.047875,-0.028362,-0.028377,0.253928,0.037169,0.043881,0.016071,0.036219,-0.083344,0.072184,0.125736,-0.062249,0.106523,-0.467168,-0.297964,0.389066,0.440255,0.473640,-0.289908,-0.217828,0.374114,-0.449498,0.188956
0.508574,0.277633,0.089495,0.114344,-0.106137,-0.041187,-0.043311,0.244768,0.134742,0.025214,-0.039201,-0.049266,0.255142,0.016447,0.027031,0.042470,0.088116,-0.060006,0.035678,0.150778,-0.089938,0.111875,-0.450002,-0.270927,0.334210,0.412361,0.420252,-0.249666,-0.201998,0.329182,-0.436927,0.206673
0.444659,0.205704,0.109872,0.094266,-0.031093,-0.046760,-0.003330,0.223868,0.115256,0.044974,0.000593,-0.038203,0.219460,0.071477,0.058050,0.080253,0.022133,-0.034398,0.096192,0.104863,0.013532,0.117461,-0.507572,-0.336954,0.407584,0.410693,0.470677,-0.333928,-0.164828,0.385366,-0.479401,0.272543
0.547927,0.298270,0.117525,0.122030,-0.078517,-0.043061,-0.041548,0.284188,0.141629,0.034373,-0.025376,-0.044620,0.293362,0.028455,0.032127,0.026544,0.089375,-0.044113,0.046436,0.147228,-0.053806,0.124888,-0.463892,-0.290092,0.354458,0.416236,0.430709,-0.285657,-0.207087,0.346062,-0.443587,0.200640
0.497232,0.237665,0.119509,0.114802,-0.085643,-0.090307,-0.044577,0.242270,0.127246,0.037291,-0.031471,-0.059799,0.244910,0.043928,0.039582,0.050792,0.044967,-0.006082,0.027362,0.115336,-0.016105,0.126900,-0.500888,-0.285976,0.359345,0.416776,0.439113,-0.307782,-0.175181,0.361027,-0.457794,0.244203
0.466576,0.253865,0.099938,0.099108,-0.017523,0.012766,-0.031263,0.239878,0.107998,0.045851,-0.025052,-0.024848,0.243813,0.036402,0.045419,0.025384,0.036862,-0.089021,0.081960,0.126335,-0.065355,0.102406,-0.464528,-0.302158,0.389606,0.437562,0.473603,-0.286003,-0.215260,0.373208,-0.452529,0.197308
0.468891,0.222239,0.131919,0.109273,0.007956,-0.049032,-0.024634,0.255606,0.113741,0.056371,-0.014057,-0.043174,0.244851,0.074149,0.057209,0.038481,0.000181,-0.040464,0.071568,0.097627,0.019054,0.128268,-0.510301,-0.321850,0.410396,0.431975,0.482426,-0.345943,-0.177700,0.395113,-0.466712,0.234915
0.453029,0.211570,0.124730,0.101654,0.004596,-0.041937,-0.017426,0.241950,0.110207,0.054916,-0.008843,-0.038851,0.232875,0.075406,0.059463,0.050002,0.000010,-0.040455,0.083465,0.096299,0.018657,0.122851,-0.511292,-0.329221,0.415457,0.428726,0.485392,-0.345246,-0.175188,0.397198,-0.472470,0.246655
0.373299,0.163132,0.088637,0.086936,-0.052103,-0.054767,-0.063783,0.156715,0.078279,0.045815,-0.064723,-0.052276,0.161438,0.036247,0.041201,0.040745,-0.021587,-0.022376,0.016990,0.082073,-0.069527,0.082666,-0.500666,-0.262732,0.371951,0.442992,0.481107,-0.276692,-0.186240,0.379330,-0.456199,0.235839
0.431661,0.214622,0.111521,0.096754,-0.006332,-0.016614,-0.058083,0.215409,0.087296,0.054240,-0.047765,-0.036360,0.220145,0.041163,0.045209,0.009613,-0.004384,-0.049640,0.042868,0.097777,-0.057406,0.096352,-0.491119,-0.281748,0.394141,0.453588,0.491671,-0.297074,-0.211545,0.390256,-0.453464,0.198393
0.497579,0.253315,0.105859,0.114853,-0.100604,-0.071292,-0.058174,0.236425,0.124907,0.032219,-0.047908,-0.058432,0.245808,0.023778,0.029120,0.035684,0.060851,-0.024606,0.012915,0.129166,-0.066068,0.114493,-0.476502,-0.263900,0.340722,0.421053,0.431293,-0.270976,-0.194887,0.344876,-0.443038,0.215689
0.517843,0.256347,0.125422,0.144467,-0.081485,-0.130972,-0.060451,0.265321,0.142019,0.039196,-0.058569,-0.089717,0.252709,0.039578,0.025613,0.032121,0.037553,-0.034384,-0.020337,0.121441,-0.035980,0.140223,-0.484347,-0.251391,0.326312,0.413969,0.415743,-0.284583,-0.168433,0.334513,-0.428470,0.206165
0.519563,0.283913,0.121294,0.112610,-0.016666,-0.005193,-0.022818,0.284953,0.129956,0.046739,-0.008759,-0.028219,0.287079,0.048014,0.045317,0.024361,0.061187,-0.069685,0.087414,0.134506,-0.033639,0.120232,-0.469126,-0.320740,0.393480,0.424682,0.463632,-0.310156,-0.210243,0.370867,-0.453540,0.199761
0.523116,0.270627,0.111516,0.112662,-0.082353,-0.054039,-0.015126,0.267458,0.142290,0.031673,-0.004346,-0.042445,0.272754,0.046539,0.042285,0.065493,0.086305,-0.030935,0.074646,0.140253,-0.017231,0.126088,-0.480162,-0.318128,0.369149,0.398991,0.431771,-0.305806,-0.180490,0.352659,-0.461529,0.246504
0.506215,0.274493,0.090005,0.108220,-0.103638,-0.032496,-0.038216,0.242205,0.131894,0.025591,-0.031385,-0.042270,0.254943,0.018376,0.031429,0.046793,0.088388,-0.055642,0.049085,0.149273,-0.080977,0.110825,-0.455375,-0.280895,0.343673,0.413495,0.426121,-0.258798,-0.202630,0.337276,-0.444799,0.215999
0.403010,0.175431,0.099263,0.107104,-0.064380,-0.100090,-0.065890,0.178821,0.096941,0.044730,-0.070131,-0.074103,0.173153,0.040736,0.035888,0.043769,-0.018346,-0.021017,-0.008096,0.085230,-0.053948,0.101931,-0.502132,-0.252252,0.352215,0.432309,0.458713,-0.279444,-0.168721,0.363976,-0.446026,0.234762
0.310754,0.117415,0.068855,0.068138,-0.037915,-0.043024,-0.040922,0.115017,0.064130,0.045438,-0.053968,-0.043675,0.113403,0.048615,0.054445,0.074473,-0.052320,-0.035099,0.050749,0.067703,-0.052472,0.072900,-0.510877,-0.282485,0.389983,0.439598,0.495227,-0.284738,-0.163559,0.391799,-0.473062,0.275807
0.371738,0.161000,0.080368,0.072328,-0.058376,-0.032338,-0.036099,0.151000,0.081226,0.041136,-0.035844,-0.034674,0.158534,0.042959,0.052542,0.069827,-0.008737,-0.025950,0.063457,0.087519,-0.046248,0.084052,-0.505047,-0.294971,0.389575,0.434731,0.483425,-0.293135,-0.178035,0.388263,-0.476507,0.270968
0.382340,0.166666,0.079631,0.077718,-0.082960,-0.049871,-0.047584,0.151519,0.086257,0.036589,-0.046457,-0.043914,0.161583,0.034247,0.045330,0.066713,0.002234,-0.014220,0.040590,0.091679,-0.059634,0.084649,-0.501595,-0.279008,0.371271,0.431445,0.470530,-0.280056,-0.178854,0.375979,-0.468930,0.265931
0.518961,0.260228,0.125400,0.136825,-0.080391,-0.110521,-0.062542,0.263781,0.136225,0.039491,-0.055131,-0.078867,0.258640,0.035349,0.026728,0.025752,0.043887,-0.028658,-0.010905,0.122970,-0.042271,0.133629,-0.483712,-0.255935,0.334489,0.419536,0.424109,-0.285410,-0.181128,0.341544,-0.433057,0.202997
0.377939,0.166369,0.100512,0.083631,-0.007335,-0.030143,-0.050719,0.174311,0.074214,0.054433,-0.047560,-0.039164,0.174897,0.051171,0.052813,0.034891,-0.034901,-0.037184,0.048018,0.078235,-0.040463,0.089646,-0.509390,-0.287130,0.402333,0.451927,0.501406,-0.305528,-0.189976,0.400765,-0.466057,0.234300
0.455773,0.251095,0.096602,0.105947,-0.017337,0.002828,-0.044230,0.233861,0.106069,0.046567,-0.043633,-0.035446,0.235220,0.030726,0.037854,0.014211,0.027764,-0.096019,0.056060,0.124087,-0.089190,0.097601,-0.455675,-0.281340,0.375253,0.440050,0.470127,-0.266544,-0.217224,0.362275,-0.439174,0.178755
0.469671,0.220069,0.103273,0.119643,-0.109563,-0.117069,-0.055911,0.215608,0.126139,0.031870,-0.055473,-0.078546,0.213023,0.034149,0.030431,0.057415,0.034488,-0.015931,-0.006017,0.113766,-0.045762,0.121137,-0.491413,-0.256393,0.330492,0.412531,0.423224,-0.275828,-0.164118,0.340402,-0.443746,0.241451
0.499619,0.258753,0.138793,0.127403,0.011574,-0.047436,-0.056720,0.278000,0.114142,0.058573,-0.044398,-0.053266,0.269534,0.051163,0.041196,-0.006377,0.007595,-0.064520,0.028137,0.110384,-0.030719,0.127459,-0.487282,-0.280914,0.385432,0.447047,0.472924,-0.313189,-0.205553,0.379004,-0.439184,0.172722
0.428991,0.188458,0.114003,0.100375,-0.053790,-0.080817,-0.057916,0.197976,0.096960,0.047296,-0.048747,-0.058118,0.199455,0.047345,0.044298,0.041274,-0.007273,-0.004615,0.018313,0.087069,-0.025173,0.108891,-0.514905,-0.275888,0.376126,0.436916,0.470442,-0.308512,-0.177610,0.382611,-0.461665,0.243160
0.426667,0.209714,0.091681,0.091859,-0.070056,-0.034581,-0.062283,0.189919,0.093173,0.039411,-0.054887,-0.042933,0.203604,0.024683,0.036233,0.031300,0.023150,-0.028534,0.026398,0.107362,-0.083508,0.088044,-0.482851,-0.266398,0.364433,0.438674,0.466680,-0.267974,-0.204831,0.367704,-0.451439,0.218455
0.502820,0.277190,0.107372,0.106625,-0.021584,0.004311,-0.007412,0.271862,0.130440,0.042400,-0.000856,-0.024591,0.272651,0.049038,0.047508,0.044268,0.067062,-0.086290,0.106312,0.140021,-0.038057,0.115792,-0.462361,-0.330221,0.394614,0.415110,0.459762,-0.302084,-0.203228,0.365596,-0.456892,0.212528
0.312619,0.117997,0.061109,0.078137,-0.065724,-0.073196,-0.044866,0.109876,0.074629,0.040188,-0.065392,-0.059995,0.103459,0.043033,0.046367,0.083028,-0.046634,-0.036584,0.026155,0.070814,-0.065286,0.075643,-0.502681,-0.265553,0.363605,0.428925,0.474210,-0.266206,-0.150866,0.371668,-0.462279,0.278406
0.442260,0.216840,0.109043,0.092667,0.001714,-0.012820,0.000106,0.232720,0.110080,0.050760,0.002513,-0.027295,0.226765,0.071311,0.060048,0.064800,0.017283,-0.065425,0.113369,0.108772,0.000838,0.112146,-0.495589,-0.343042,0.420400,0.419862,0.483914,-0.331146,-0.180332,0.392033,-0.475925,0.249801
0.370368,0.153949,0.078016,0.079903,-0.082389,-0.065980,-0.044014,0.144601,0.087134,0.036579,-0.048217,-0.051362,0.148467,0.039667,0.046818,0.076438,-0.009361,-0.016068,0.036582,0.086534,-0.050101,0.088016,-0.506371,-0.277816,0.368500,0.427558,0.467520,-0.282367,-0.165403,0.374163,-0.469247,0.276121
0.395130,0.193936,0.089766,0.081588,-0.015713,0.002254,-0.042610,0.183723,0.080296,0.049888,-0.039933,-0.025908,0.189763,0.039963,0.050121,0.033690,-0.007764,-0.059740,0.067781,0.095706,-0.064321,0.083300,-0.487130,-0.292870,0.397997,0.448625,0.495120,-0.288762,-0.204025,0.391110,-0.463542,0.223283
0.330231,0.137897,0.062728,0.075630,-0.066379,-0.048906,-0.049588,0.120762,0.073718,0.039392,-0.063266,-0.049626,0.122958,0.034711,0.044026,0.068948,-0.028436,-0.037360,0.031358,0.080136,-0.081501,0.070948,-0.493947,-0.266042,0.366400,0.434168,0.477519,-0.260368,-0.170678,0.372367,-0.460692,0.261682
0.358151,0.162573,0.079152,0.072691,-0.017968,-0.005458,-0.035060,0.155754,0.073005,0.048275,-0.039012,-0.027834,0.158170,0.046034,0.055388,0.053752,-0.025358,-0.057441,0.073723,0.085659,-0.055938,0.078945,-0.496301,-0.296771,0.401600,0.445460,0.498948,-0.291018,-0.188063,0.395438,-0.470744,0.248267
0.380189,0.164135,0.097209,0.102336,-0.040405,-0.084286,-0.067749,0.169490,0.085618,0.049678,-0.074197,-0.069070,0.162749,0.042784,0.038683,0.035713,-0.036058,-0.031202,-0.003497,0.077944,-0.060090,0.094159,-0.502161,-0.252615,0.362948,0.440860,0.473621,-0.279268,-0.173924,0.372963,-0.445943,0.226764
0.311115,0.123712,0.078521,0.089708,-0.001205,-0.060597,-0.057667,0.132473,0.064275,0.054693,-0.079124,-0.062621,0.117583,0.051877,0.046995,0.044899,-0.077242,-0.063172,0.015268,0.062995,-0.066892,0.078207,-0.501007,-0.257358,0.379474,0.447529,0.495600,-0.272869,-0.165165,0.383514,-0.448327,0.232439
0.457292,0.218780,0.125450,0.100536,0.008841,-0.030006,-0.019115,0.245444,0.108622,0.055937,-0.008762,-0.034494,0.238916,0.072092,0.058495,0.042822,0.004056,-0.044931,0.087006,0.099143,0.010712,0.119771,-0.506957,-0.329588,0.418111,0.431929,0.488609,-0.342490,-0.184201,0.398620,-0.471557,0.237439
